dataset,domain,split,label,source_type,source_path,source_id,image_name,saved_path,saved_filename
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01386.png,GAN|ffhq_real|01386,01386.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01386_000103.jpg,real_ffhq_real_01386_000103.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01388.png,GAN|ffhq_real|01388,01388.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01388_000104.jpg,real_ffhq_real_01388_000104.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01403.png,GAN|ffhq_real|01403,01403.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01403_000105.jpg,real_ffhq_real_01403_000105.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01413.png,GAN|ffhq_real|01413,01413.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01413_000106.jpg,real_ffhq_real_01413_000106.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01461.png,GAN|ffhq_real|01461,01461.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01461_000107.jpg,real_ffhq_real_01461_000107.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01480.png,GAN|ffhq_real|01480,01480.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01480_000108.jpg,real_ffhq_real_01480_000108.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01487.png,GAN|ffhq_real|01487,01487.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01487_000109.jpg,real_ffhq_real_01487_000109.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01493.png,GAN|ffhq_real|01493,01493.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01493_000110.jpg,real_ffhq_real_01493_000110.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01498.png,GAN|ffhq_real|01498,01498.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01498_000111.jpg,real_ffhq_real_01498_000111.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01504.png,GAN|ffhq_real|01504,01504.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01504_000112.jpg,real_ffhq_real_01504_000112.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01520.png,GAN|ffhq_real|01520,01520.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01520_000113.jpg,real_ffhq_real_01520_000113.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01526.png,GAN|ffhq_real|01526,01526.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01526_000114.jpg,real_ffhq_real_01526_000114.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01549.png,GAN|ffhq_real|01549,01549.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01549_000115.jpg,real_ffhq_real_01549_000115.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01553.png,GAN|ffhq_real|01553,01553.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01553_000116.jpg,real_ffhq_real_01553_000116.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01567.png,GAN|ffhq_real|01567,01567.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01567_000117.jpg,real_ffhq_real_01567_000117.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01581.png,GAN|ffhq_real|01581,01581.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01581_000118.jpg,real_ffhq_real_01581_000118.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01597.png,GAN|ffhq_real|01597,01597.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01597_000119.jpg,real_ffhq_real_01597_000119.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01600.png,GAN|ffhq_real|01600,01600.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01600_000120.jpg,real_ffhq_real_01600_000120.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01607.png,GAN|ffhq_real|01607,01607.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01607_000121.jpg,real_ffhq_real_01607_000121.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01610.png,GAN|ffhq_real|01610,01610.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01610_000122.jpg,real_ffhq_real_01610_000122.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01617.png,GAN|ffhq_real|01617,01617.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01617_000123.jpg,real_ffhq_real_01617_000123.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01620.png,GAN|ffhq_real|01620,01620.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01620_000124.jpg,real_ffhq_real_01620_000124.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01628.png,GAN|ffhq_real|01628,01628.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01628_000125.jpg,real_ffhq_real_01628_000125.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01653.png,GAN|ffhq_real|01653,01653.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01653_000126.jpg,real_ffhq_real_01653_000126.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01658.png,GAN|ffhq_real|01658,01658.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01658_000127.jpg,real_ffhq_real_01658_000127.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01660.png,GAN|ffhq_real|01660,01660.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01660_000128.jpg,real_ffhq_real_01660_000128.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01671.png,GAN|ffhq_real|01671,01671.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01671_000129.jpg,real_ffhq_real_01671_000129.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01673.png,GAN|ffhq_real|01673,01673.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01673_000130.jpg,real_ffhq_real_01673_000130.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01675.png,GAN|ffhq_real|01675,01675.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01675_000131.jpg,real_ffhq_real_01675_000131.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01690.png,GAN|ffhq_real|01690,01690.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01690_000132.jpg,real_ffhq_real_01690_000132.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01792.png,GAN|ffhq_real|01792,01792.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01792_000133.jpg,real_ffhq_real_01792_000133.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01800.png,GAN|ffhq_real|01800,01800.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01800_000134.jpg,real_ffhq_real_01800_000134.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01807.png,GAN|ffhq_real|01807,01807.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01807_000135.jpg,real_ffhq_real_01807_000135.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01818.png,GAN|ffhq_real|01818,01818.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01818_000136.jpg,real_ffhq_real_01818_000136.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01824.png,GAN|ffhq_real|01824,01824.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01824_000137.jpg,real_ffhq_real_01824_000137.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01845.png,GAN|ffhq_real|01845,01845.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01845_000138.jpg,real_ffhq_real_01845_000138.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01846.png,GAN|ffhq_real|01846,01846.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01846_000139.jpg,real_ffhq_real_01846_000139.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01854.png,GAN|ffhq_real|01854,01854.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01854_000140.jpg,real_ffhq_real_01854_000140.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01861.png,GAN|ffhq_real|01861,01861.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01861_000141.jpg,real_ffhq_real_01861_000141.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01901.png,GAN|ffhq_real|01901,01901.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01901_000142.jpg,real_ffhq_real_01901_000142.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01930.png,GAN|ffhq_real|01930,01930.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01930_000143.jpg,real_ffhq_real_01930_000143.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01934.png,GAN|ffhq_real|01934,01934.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01934_000144.jpg,real_ffhq_real_01934_000144.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01947.png,GAN|ffhq_real|01947,01947.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01947_000145.jpg,real_ffhq_real_01947_000145.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01967.png,GAN|ffhq_real|01967,01967.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01967_000146.jpg,real_ffhq_real_01967_000146.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\01974.png,GAN|ffhq_real|01974,01974.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_01974_000147.jpg,real_ffhq_real_01974_000147.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02009.png,GAN|ffhq_real|02009,02009.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02009_000148.jpg,real_ffhq_real_02009_000148.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02011.png,GAN|ffhq_real|02011,02011.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02011_000149.jpg,real_ffhq_real_02011_000149.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02014.png,GAN|ffhq_real|02014,02014.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02014_000150.jpg,real_ffhq_real_02014_000150.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02048.png,GAN|ffhq_real|02048,02048.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02048_000151.jpg,real_ffhq_real_02048_000151.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02050.png,GAN|ffhq_real|02050,02050.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02050_000152.jpg,real_ffhq_real_02050_000152.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02052.png,GAN|ffhq_real|02052,02052.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02052_000153.jpg,real_ffhq_real_02052_000153.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02058.png,GAN|ffhq_real|02058,02058.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02058_000154.jpg,real_ffhq_real_02058_000154.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02061.png,GAN|ffhq_real|02061,02061.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02061_000155.jpg,real_ffhq_real_02061_000155.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02068.png,GAN|ffhq_real|02068,02068.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02068_000156.jpg,real_ffhq_real_02068_000156.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02082.png,GAN|ffhq_real|02082,02082.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02082_000157.jpg,real_ffhq_real_02082_000157.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02087.png,GAN|ffhq_real|02087,02087.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02087_000158.jpg,real_ffhq_real_02087_000158.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02125.png,GAN|ffhq_real|02125,02125.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02125_000159.jpg,real_ffhq_real_02125_000159.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02128.png,GAN|ffhq_real|02128,02128.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02128_000160.jpg,real_ffhq_real_02128_000160.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02134.png,GAN|ffhq_real|02134,02134.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02134_000161.jpg,real_ffhq_real_02134_000161.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02136.png,GAN|ffhq_real|02136,02136.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02136_000162.jpg,real_ffhq_real_02136_000162.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02151.png,GAN|ffhq_real|02151,02151.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02151_000163.jpg,real_ffhq_real_02151_000163.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02154.png,GAN|ffhq_real|02154,02154.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02154_000164.jpg,real_ffhq_real_02154_000164.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02170.png,GAN|ffhq_real|02170,02170.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02170_000165.jpg,real_ffhq_real_02170_000165.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02180.png,GAN|ffhq_real|02180,02180.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02180_000166.jpg,real_ffhq_real_02180_000166.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02192.png,GAN|ffhq_real|02192,02192.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02192_000167.jpg,real_ffhq_real_02192_000167.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02213.png,GAN|ffhq_real|02213,02213.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02213_000168.jpg,real_ffhq_real_02213_000168.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02277.png,GAN|ffhq_real|02277,02277.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02277_000169.jpg,real_ffhq_real_02277_000169.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02299.png,GAN|ffhq_real|02299,02299.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02299_000170.jpg,real_ffhq_real_02299_000170.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02316.png,GAN|ffhq_real|02316,02316.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02316_000171.jpg,real_ffhq_real_02316_000171.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02329.png,GAN|ffhq_real|02329,02329.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02329_000172.jpg,real_ffhq_real_02329_000172.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02348.png,GAN|ffhq_real|02348,02348.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02348_000173.jpg,real_ffhq_real_02348_000173.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02408.png,GAN|ffhq_real|02408,02408.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02408_000174.jpg,real_ffhq_real_02408_000174.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02410.png,GAN|ffhq_real|02410,02410.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02410_000175.jpg,real_ffhq_real_02410_000175.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02438.png,GAN|ffhq_real|02438,02438.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02438_000176.jpg,real_ffhq_real_02438_000176.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02440.png,GAN|ffhq_real|02440,02440.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02440_000177.jpg,real_ffhq_real_02440_000177.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02441.png,GAN|ffhq_real|02441,02441.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02441_000178.jpg,real_ffhq_real_02441_000178.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02453.png,GAN|ffhq_real|02453,02453.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02453_000179.jpg,real_ffhq_real_02453_000179.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02456.png,GAN|ffhq_real|02456,02456.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02456_000180.jpg,real_ffhq_real_02456_000180.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02464.png,GAN|ffhq_real|02464,02464.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02464_000181.jpg,real_ffhq_real_02464_000181.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02490.png,GAN|ffhq_real|02490,02490.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02490_000182.jpg,real_ffhq_real_02490_000182.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02492.png,GAN|ffhq_real|02492,02492.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02492_000183.jpg,real_ffhq_real_02492_000183.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02498.png,GAN|ffhq_real|02498,02498.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02498_000184.jpg,real_ffhq_real_02498_000184.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02506.png,GAN|ffhq_real|02506,02506.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02506_000185.jpg,real_ffhq_real_02506_000185.jpg
GAN,ffhq_real,train,real,image,Datasets\Raw-datasets\GANFaces\FFHQ\real\02540.png,GAN|ffhq_real|02540,02540.png,outputs_methodx_final_1\processed\GANFaces_processed\train\real\real_ffhq_real_02540_000186.jpg,real_ffhq_real_02540_000186.jpg
